"","Código","Empresa","ANO","COD&ANO","col","1. DEC Apurada","1.1. DEC Limite","1.2. DEC V8","2. FEC Apurada","2.1. FEC Limite","2.2. FEC V8","5. DGC","6. UC Total","7. UC AT","8. UC MT","9. UC BT","10. Mercado Total","11. Mercado AT","12. Mercado MT","13. Mercado BT","14. Peso AT","15. Peso MT","16. Peso BT","18. Custos Operacionais","18.0. Ind Salarial","18.1. Custos Operacionais H","18.2. Pessoal","18.3. Materiais","18.4. Serv Terceiros","18.5. Seguros","18.6. Tributos","18.7. Outros","18.8. Estagiario","18.9. Comunicacao","19. Cond. Trab.","19.1. Cond. Trab. H","19.3. Cond. Civeis H","19.5. Cond. Fiscais H","19.7. Cond. Ambientais H","19.9. Cond. Outras H","20. Contrib. CCEE","20.1. Contrib. CCEE H","21. Custos de Desativacao","21.1. Custos de Desativacao H","23. QRR","24. RC","25. Remuneracao OE","26. Ligacoes PLPT","26.1. Ligacoes PLPT sobre UC","27. Demanda Total","28. Demanda AT","29. Demanda MT","30. Demanda BT","34. PNT Medidas","35. Meta PNT","37. Rede","38. Rede BT","39. Rede MT","40. Rede AT","40.1. Rede 69","40.2. Rede 88_138","40.3. Rede 230","41. Rede Aerea","42. Rede Sub","43. Trafos Distribuicao","45. Trafos AT","45.1. Trafos 69","45.2. Trafos 88_138","45.3. Trafos 230","46. Subestacoes MT","47. Subestacoes AT","47.1. Subestacoes 69","47.2. Subestacoes 88_138","47.3. Subestacoes 230","48. MVA Total","49. MVA MT","50. MVA AT","50.1. MVA 69","50.2. MVA 88_138","50.3. MVA 230","51.1. Precipitacao","51.2. Descargas","51.3.1. Veg Urbana Ausente","51.3.2. Veg Urbana 0,25-5m","51.3.3. Veg Urbana 5-20m","51.3.4. Veg Urbana 20-30m","51.3.5. Veg Urbana 30-50m","51.3.6. Veg Urbana Nao Clas","51.3.7. Veg Rural Ausente","51.3.8. Veg Rural 0,25-5m","51.3.9. Veg Rural 5-20m","51.3.10. Veg Rural 20-30m","51.3.11. Veg Rural 30-50m","51.3.12. Veg Rural Nao Clas","51.3.13. Altura Ponderada Urb","51.3.14. Altura Ponderada Rural","51.4. Declividade","51.5. Pavimentacao","51.5.1. Acessos Pavimentados","51.5.2. Acesso Nao Pavimentado","51.5.3. Interseccoes Pav","51.5.4. Interseccoes Nao Pav","51.6. Area Atuacao","51.6.1. Area Atuacao Rur","51.6.2. Area Atuacao Urb","51.7. Irradiacao","51.8. Queimadas","51.9. Temperatura","51.10. Área de Conservação","51.11. Terras Indígenas","57. Potencia GD","58. UC GD","59. Potencia GD por Demanda Tot","60. UC GD por UC Total","61. Compensacoes Q","62. Compensacoes Reais"
"1099","D24","CJE",2016,"2016D24",19,7.1,8,5,6.13,8,4,0.826875,40220,1,254,39965,560594.293,59117.592,354302.604,147174.097,0.0177,0.5321,0.4502,13022630.9156892,1.16747813833038,13757261.05,5707703.77,826392.34,6385302.06,38310.1,101806.29,648159.69,24164.62,25422.18,420196.912070641,386501.15,NA,NA,NA,NA,60923.6602701436,56038.1670597836,3948771.22825449,3632117.65,4187285.3460331,8343991.92982849,473119.442224568,49,0.00126184590028842,1855956,312000,1543956,NA,0.0307488187765371,0.00153333333333333,930.56313676,449.59601993,576.43624,28.178,NA,NA,NA,918.37456547,12.18857129,13,2,NA,6,NA,3,2,NA,2,NA,175.55,46.8,128.75,NA,128.75,NA,1410.57601061962,8.05631791198215,5.63353076079628,9.83204334914592,NA,0.0995744731989636,NA,NA,19.3304655581672,356.803116975334,0.685934418605844,0.783804946605299,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,3.24365196501541,1.66751122145158,32.0903970185039,16.7574197460724,391.212158948815,376.847987444794,14.3641715040211,5.423,NA,20.5296198623198,NA,NA,19,5,1.02373116604057e-05,0.000124316260566882,26949,143180.53
"1100","D24f","NOVA SC (FUSÃO)",2016,"2016D24f",19,NA,9.578,6.488,6.868,8.62,4.504,0.398375870069606,435154,17,1554,433583,2711719.524,195727.232,1145649.049,1370343.243,0.0354525873805671,0.296977621511003,0.66756979110843,122136232.5217,1.00594755556564,113348016.72,46175564.58,7973885.91,52942794.38,270489.84,418972.64,5115352.19,285837.24,165119.94,6339518.98796052,5831150.37,NA,NA,NA,NA,334793.021895008,307945.832673425,21789955.9945386,20042610.52,45216389.1998989,71250103.5937971,5282952.12792029,5311,0.0124304284530658,11837405,6169618,5667787,NA,0.0547231176097667,0.0142533333333333,22657.72050246,4661.21756785667,17181.76979,459.9806898,NA,NA,NA,22644.59347044,13.12703202,20898,31,21,25,4.66666666666667,38,9,17,9,1,1592.423,1069.923,522.5,263.625,522.5,150,1410.57601061962,8.05631791198215,246.623675,430.425388,NA,4.359153,NA,NA,846.245571,15620.061325,30.028711,34.313269,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,142,73,1404.847507,733.603244,17126.414045,16497.581983,628.832062,5.423,298,20.5296198623198,1302.849876,NA,155.68,59,1.31515310999328e-05,0.000135584183990036,312970,NA
"1101","D25","MOCOCA",2016,"2016D25",19,10.55,10.19,6.79,6.63,8.79,4.4,0.894797482642087,46341,NA,138,46203,232148.517,NA,85760.744,146387.773,NA,0.1904,0.8096,11742594.0236987,1.00594755556564,10896097.93,3883239.49,824254.71,5491931.35,24431.63,26491.62,619239.09,12010.86,14499.18,249562.901002325,229550.35,NA,NA,NA,NA,27891.021777695,25654.4293451207,3905805.00962682,3592596.91,6006348.32145088,9250852.08122033,429943.986900828,597,0.0130969879121602,426426,NA,426426,NA,0.0503792139901303,0.0096,2601.79591595,510.77773437,2216.61029,NA,NA,NA,NA,2600.87181522,0.92410073,4521,2,NA,2,NA,5,1,NA,1,NA,236.6875,196.6875,40,NA,40,NA,1410.57601061962,8.05631791198215,26.6431989780975,46.4996284631182,NA,0.470927135259706,NA,NA,91.4214303735711,1687.4633059136,3.24405563346173,3.70692413676823,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,15.3405152805782,7.88632123579019,151.768201746589,79.2524772849558,1850.19729830163,1782.26344016058,67.9338581410456,5.423,NA,20.5296198623198,NA,NA,10.2,2,2.39197422296014e-05,4.31583263201053e-05,50162,601403.47
"1102","D26","CPFL STA CRUZ",2016,"2016D26",19,5.65,9.44,6.17,4.09,9.09,4.52,0.524230971825996,207285,11,733,206541,1097277.306,83251.942,395380.763,618644.601,0.0790920907909208,0.301169883011699,0.61973802619738,55238263.2805633,1.00594755556564,51262184.08,21735642.47,3379920.5,22949139.25,129574.79,202989.29,2566148.01,225829.29,72940.48,5347549.68417293,4918727.49,NA,NA,NA,NA,153539.024052889,141226.666978321,3387585.75592938,3115933.87,16768248.16578,23998281.7803389,3165492.80901432,1767,0.00865476452869003,4767178,2661844,2105334,NA,0.0514723622379548,0.0062,11098.02206576,2195.14666666667,7688.9037,408.2032914,NA,NA,NA,11098.02206576,NA,1841,21,21,11,4.66666666666667,4,2,17,2,1,291.8205,148.0705,143.75,263.625,143.75,150,1410.57601061962,8.05631791198215,123.609266497037,215.731788492661,NA,2.18483365345342,NA,NA,424.143360558051,7828.86850997574,15.050570228351,17.1980164199789,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,71.1712524865234,36.5880382501142,704.11800440676,367.686350025751,8583.86153651715,8268.68713189586,315.17440462129,5.423,NA,20.5296198623198,NA,NA,68.06,36,1.42767901681036e-05,0.000173673927201679,92167,480949.72
"1103","D27","CNEE",2016,"2016D27",19,6.44,8.48,5.55,7.53,8.57,4.28,0.819040201668832,116578,13,330,116235,613647.978,8774.156,190894.806,413979.016,0.00897129186602863,0.238935406698565,0.752093301435407,33039560.0071803,1.00594755556564,30671215.11,17094721.33,1985687.41,10604040.16,149993.3,258206.16,477790.99,53948.87,46826.89,NA,NA,NA,NA,NA,NA,76284.32815781,70167.056713197,-450167.54975228,-414068.43,6327293.6426911,9644045.09039008,1744463.19442518,387,0.00337540230085563,2472858,1385245,1087613,NA,0.0218580709887337,0.0014,4016.68659284879,1228.37695245367,2682.77762657711,162.0729,NA,NA,NA,4016.68659284879,NA,5747,21,13,8,NA,7,10,7,3,NA,648.2955,286.6955,361.6,150,211.6,NA,1396.31617239362,8.15992010748987,57.9119435384286,102.398614991382,0.0755021519581854,0.437052737944416,NA,NA,121.815263587167,3525.11161972603,40.9442295625549,33.3019534570982,NA,NA,1.74518732868942,2.84796474628473,8.44644095422782,0.676511440633343,25.017803853548,10.4021394970015,269.401662265633,109.142035375925,3858.7335820921,3713.43970435374,145.293877738354,5.423,NA,21.700436128664,NA,NA,NA,NA,NA,NA,55369,191730.23
"1104","D28","COCEL",2016,"2016D28",19,10.12,9.59,11.59,8.36,7.59,7.17,1.07835758867177,49036,NA,181,48855,299110.812,NA,171540.544,127570.268,NA,0.4015,0.5985,22938161.7363485,1.01563668715197,21485878.08,14181528.95,1475646.59,5578418.33,51714.43,87090.43,111479.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-312550.828657768,-287487.25,2979257.61040477,3363660.80503245,747637.501655439,1339,0.0276618600999876,723488,NA,723488,NA,0.137146430330278,0.0504666666666667,2370.97303,743.83649,1626.82175,NA,NA,NA,NA,2369.44642,1.52661,4403,2,NA,2,NA,2,1,NA,1,NA,177.62,177.62,50,NA,50,NA,1515.85566644778,7.07612408981894,30.066252,158.972267,NA,4.635553,NA,NA,2.704605,909.210823,NA,74.041091,NA,NA,2.75303255809585,4.29806548636959,21.1049674900817,0.805931375277839,28,6,109.641452,24.657336,1147.614681,985.950014,161.664667,5.536,16,17.87808166472,1245.517379,NA,6.94,4,9.59241894820647e-06,8.15727220817359e-05,48062,245394.8
"1105","D29","COELBA",2016,"2016D29",19,22.9,15.95,12.54,8.79,9.53,5.89,1.17904357465453,5834385,104,8543,5825738,19537479.858,2876641.436,5358564.414,11302274.008,0.0282816959928302,0.24644018408537,0.725278119921799,1537008439.09283,0.852666625818248,1229699780.63,392608518.35,44145431.85,704308795.24,3163919.88,5580103.48,76226988.52,3643263.5,22759.81,24044998.178692,22116819.95,NA,NA,NA,NA,2558349.32067373,2353194.243312,39562616.4808095,36390074.1,544724203.002996,824525350.874038,68587062.2459791,584291,0.102015549623132,39703520,17883362,21794958,25200,0.127701332483995,0.1184,214560.04912926,93707.24343736,178295.96022267,9615.82119021,NA,NA,NA,214182.18351401,377.86561525,236083,335,273,62,NA,121,215,172,43,NA,11610.2765,7515.2765,4095,2922.5,1172.5,NA,868.600595753434,2.72630432587064,1535.998081,3166.116729,49.049261,23.111837,85.950401,627.854253,10096.710659,487160.879932,4727.307752,17392.832919,17826.626973,2987.496126,2.6624241997051,4.62724198065627,8.55428330427469,0.572111037009984,996,695,18841.484733,14813.353395,545459.847374,540171.56091,5288.286464,5.306,6875,24.3067678068878,589643.183616,3056.476247,1595.35,199,4.0181575840127e-05,3.4108136504533e-05,10186952,44419569.03
"1106","D30","COELCE",2016,"2016D30",19,8.81,12.11,8.12,5.04,8.84,4.75,0.648816841098378,3417402,80,7775,3409547,11642933.793,1534432.027,3075939.995,7032561.771,0.0163921001836835,0.142701599802124,0.840906300014192,591457059.695376,0.852666625818248,471026986.34,144288397.29,18991434.32,290776118.15,2972170.71,828028.12,9416928.38,2402050.35,1351859.02,9759598.39287919,8976972.21,NA,NA,NA,NA,1544894.34866546,1421008.63960494,53166672.197308,48903215.03,252759723.816357,389052868.061851,22968551.9455706,178685,0.0528879167455958,27289767,11219025,16070662,80,0.116805995982206,0.1063,127999.76281,52521.00538,82591.592,4941.371,NA,NA,NA,127999.76281,66.5616666666667,138246,183,183,NA,NA,NA,113,113,NA,NA,5764.3835,3628.5835,2135.8,2135.8,NA,NA,936.637808241097,1.69765466156078,1136.155217,2446.168883,2.332752,0.692297,58.018789,279.222218,5936.881713,134724.015509,21.830524,151.493122,3208.86614,866.058402,2.41216694345159,3.37444445274996,8.74917247842394,0.614150773118329,402,239,7758.014051,5920.045004,148399.667647,144905.985043,3493.682604,5.433,4318,26.4177804338014,145731.528436,214.224545,11843.31,381,0.00043398355141691,0.000111488200685784,2057606,6338348.39
"1107","D31","COOPERALIANÇA",2016,"2016D31",19,4.63,5,7,4.19,5,5,0.882,36546,NA,100,36446,187570.871,NA,94176.496,93394.375,NA,0.298479238378818,0.701520761621182,14078960.5125497,1.01563668715197,13173956.66,8050883.83,1453848.06,3382034.34,30313.5,34665.82,167946.1,54265.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,125958.677842693,115858,3570548.14799746,4322094.89701444,35869.6992234441,NA,NA,368246,NA,368246,NA,0.0747365051399541,0.0072,1388.00984,883.88416,474.17904,8.3713,NA,NA,NA,1388.00984,NA,1257,1,1,NA,NA,NA,1,1,NA,NA,97.185,77.185,20,20,NA,NA,1542.98525036941,5.57004382125342,23.322028,112.342486,NA,1.058436,NA,87.531137,24.798185,373.840171,NA,8.407692,NA,37.321475,2.35044610835269,2.92724313312827,5.38506362480178,0.887664739747978,17,2,116.150176,54.684105,603.555857,379.33544,224.220417,5.065,13,19.0794925178451,515.018357,NA,2,1,5.43115200165107e-06,2.7362775679965e-05,24529,14833.46
"1108","D32","COPEL",2016,"2016D32",19,10.81,11.14,8.04,7.23,8.75,5.37,0.898331367017184,4479476,99,14445,4464932,28267947.344,4523061.377,10190284.347,13554601.62,0.027744391025641,0.260416666666667,0.711838942307692,1391226549.48152,1.01563668715196,1303375884.67,861828995.78,59177647.18,348479267.82,3737925.54,8815969.61,16551557.13,4784521.61,NA,68716450.4706593,63206050.23,NA,NA,NA,NA,3106807.41327892,2857671.25737221,49016548.1545892,45085891.13,449243847.904381,640815387.809874,85757268.5012852,80307,0.0181761351625276,74094956,26029484,48065472,NA,0.0553525403318041,0.0461666666666667,238146.6519,52194.75903,192489.42032,6725.14803,NA,NA,NA,233975.615231,362.91848,418212,266,54,210,NA,229,157,39,118,NA,23616.566,14108.566,9508,2323,7185,NA,1632.85129179101,9.20178071084936,2401.326932,2243.39759,53.295544,14.895083,37.025752,215.882281,4857.528414,153012.807603,6020.78661,7074.769393,2147.548968,1180.656747,1.77023678904716,4.27286085878883,12.480832643583,0.685036666129817,951,400,13201.093984,6023.98265,179062.190216,174291.98962,4770.200596,5.158,4040,19.8341557831667,181978.206123,1150.949515,4924.44999999999,663,6.64613391497256e-05,0.000148008383123383,4049450,17205958.43
"1109","D33","COSERN",2016,"2016D33",19,13.52,14.08,9.01,7.97,10.02,5.2,0.877818227182,1384702,46,2835,1381821,5579293.587,949555.582,1337716.276,3292021.729,0.0521142291491726,0.172024829427722,0.775860941423106,324899664.753384,0.852666625818247,259055280.44,111272887.58,6152224.13,125867443.53,656339.78,901258.94,12953708.48,1243411,8007,3329148.0091365,3062182.27,NA,NA,NA,NA,666210.239478243,612786.568162187,12422374.6162357,11426219.32,111706323.428084,191333406.78725,8180741.21438638,57370,0.0426051129106043,14296079,8353122,5942957,NA,0.0521738572842873,0.052,42110.6217649646,20230.77736291,31567.46979392,886.2924937234,NA,NA,NA,41879.5891280013,56.26163733,50837,81,81,NA,NA,NA,59,59,NA,NA,2915.6565,1581.1565,1334.5,1334.5,NA,NA,863.599683105398,1.81428819079528,448.842529,608.172272,0.268195,7.125607,8.153824,149.689608,2975.154266,47073.233874,20.734331,427.943669,338.935598,510.567879,1.96174855051118,2.91294414664909,7.17730510548595,0.765273475603941,395,101,4452.969466,1462.447294,52516.068939,51345.831206,1170.237733,5.348,378,26.8224767460469,52289.712362,NA,2079.88,173,0.000145486045509402,0.00012493662896421,1435740,2820820.19
"1110","D34","CPEE",2016,"2016D34",19,8.01,9.79,6.28,5.73,8.49,4.29,0.746546739479602,57459,3,196,57260,343891.961,NA,130287.698,213604.263,NA,0.234,0.766,18620627.1788551,1.00594755556564,17280090.78,6985157,1342854.24,8056854.27,33929,42780.49,772898.02,23811.47,21806.29,195640.773571135,179952.26,NA,NA,NA,NA,39799.4583909741,36607.9235606153,4205861.53499897,3868591.78,7822956.57857917,13131957.5727118,456603.049475047,714,0.0126589011222807,3416840,2624760,792080,NA,0.0505978790860599,0.0345666666666667,3614.83462425,601.34076539,3017.42563,2.9434184,NA,NA,NA,3614.82026425,0.01436,6563,3,NA,3,NA,15,2,NA,2,NA,449.71,349.71,100,NA,100,NA,1410.57601061962,8.05631791198215,40.4099489016636,70.5263512720696,NA,0.714258880395541,NA,NA,138.659600633918,2559.38883395563,4.92028462836272,5.62232091845618,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,23.2670798699121,11.9612452852365,230.188022186027,120.202854020948,2806.20875683239,2703.17294125974,103.035815572644,5.423,NA,20.5296198623198,NA,NA,42.8,12,1.25261937930954e-05,0.00020884456743069,29432,433677.99
"1111","D35","CPFL - Piratininga",2016,"2016D35",19,8.44,7.34,5.72,3.97,6.44,4.22,0.883161693773588,1654302,65,5087,1649150,13726886.427,3667220.71,4774597.524,5285068.193,0.0424206741874986,0.264807666962562,0.69277165884994,329916787.846409,1.01748111203543,309194479.09,146436932.3,18209861.26,121886044.09,783609.26,2453667.45,18204458.47,821715.99,398190.27,14485044.2358344,13323482.62,NA,NA,NA,NA,1444750.77606097,1328895.62100609,18733872.8592062,17231595.94,138929747.953063,274929210.473789,17099175.1696818,1532,0.000940976453476945,42970270,19174538,23795732,NA,0.0557655308516762,0.0536333333333333,19793.97322,14294.02437977,11369.76038,1339.0454227,NA,NA,NA,19373.49469694,595.22752847,43617,98,NA,98,NA,1,42,NA,42,NA,6752.8325,3561.8325,3191,NA,3191,NA,1383.35999313755,8.55247831491593,673.895607,984.190462,30.485746,8.722494,223.997668,42.642123,100.127501,2880.577375,151.64192,61.631776,96.052243,1.365192,6.31998728101179,4.51057286810701,13.3305560275391,0.571324626857997,76,56,882.329476,365.584092,5224.195006,3291.255039,1932.939967,5.423,127,20.4084890237894,4291.840307,36.501373,947.2,197,2.20431475064038e-05,0.000119083456345939,1041873,4783161.39
"1112","D36","CPFL - Paulista",2016,"2016D36",19,7.62,7.95,5.41,5,7.09,4.14,0.831854591904623,4235359,218,15666,4219475,29556762.704,6114220.825,9516809.886,13925731.993,0.0672802161230471,0.348135171045433,0.58458461283152,872578000.175436,1.04685829185673,837000880.68,375309380.73,64857315.89,329052879.73,1961265.72,6005945.96,57556519.4,1158695.81,1098877.44,81049243.296522,74549871.36,NA,NA,NA,NA,2971055.10864464,2732804.98551469,33664444.3800687,30964878.83,453299090.597393,596343606.05378,40728814.1674586,7635,0.00183285161463785,105979981,57455770,48524211,NA,0.0912028083246263,0.0512666666666667,114674.93706247,43287.76291379,79883.7156,6607.10858,NA,NA,NA,114139.28563755,535.65142492,198789,368,94,274,NA,20,233,57,176,NA,17466.5525,9452.8275,8013.725,783.75,7229.975,NA,1366.01348475127,7.78704987702673,2401.779107,2172.432866,NA,1.57945,NA,NA,3146.277683,76827.668741,NA,432.837931,NA,NA,1.25489166625635,2.64273195881028,7.81505041786571,0.669570956647802,585,249,6821.911528,2821.468339,84745.264912,80396.383793,4348.881119,5.423,1475,21.8986306884846,87998.903121,3.027333,3205.78,687,3.02489203126013e-05,0.00016220584842985,3149861,13538979.69
"1113","D37","CSPE",2016,"2016D37",19,15.19,10.47,8.2,11.76,8.73,5.31,1.39894544058134,83849,2,233,83614,477807.447,53357.698,179917.24,244532.509,0.00390000000000012,0.2708,0.7253,21711537.9688228,1.00594755556564,20152382.88,7863821.85,1600464.12,10059567.45,44244.32,44904.95,508907.38,21,30451.81,126568.717143484,116419.12,NA,NA,NA,NA,52639.8574033059,48418.6457295845,6341932.46572891,5833370.31,10704886.4267744,16187927.3201833,831615.01362847,2184,0.0265451230628988,1371005,571014,799991,NA,0.0904173139581515,0.0193666666666667,4412.50475974,904.3563815,3682.39393,20.65598,NA,NA,NA,4412.50475974,NA,7960,3,NA,3,NA,11,2,NA,2,NA,438.655,328.655,110,NA,110,NA,1410.57601061962,8.05631791198215,50.3277298624053,87.8355764230056,NA,0.889558857692367,NA,NA,172.690713876293,3187.5375581797,6.12786609121869,7.00220257819143,NA,NA,1.81806652665896,2.55500264432723,10.3092918745094,0.62794702948025,28.9775003979709,14.8968840074076,286.682881642119,149.704142922273,3494.93429440002,3366.61048223902,128.323812160999,5.423,NA,20.5296198623198,NA,NA,15.62,4,1.13931021404007e-05,4.77048026810099e-05,114260,648049.26
"1114","D38","DEMEI",2016,"2016D38",19,6.28,10,7,7.52,10,4,0.69,32270,NA,97,32173,133688.231,NA,30853.726,102834.505,NA,0.077256072374499,0.922743927625501,12413483.1882251,1.01563668715197,11631781.79,8852427.81,468956.19,2057172.05,7878.16,2613.97,242733.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155762.824544643,143272.14,1417260.33010258,2562178.5176217,8007.09595931565,NA,NA,172295,NA,172295,NA,0.0455102837301253,0.0052,439.66982,360.78434,138.31993,0.10523,NA,NA,NA,439.66982,0.25191,482,1,1,NA,NA,NA,2,2,NA,NA,124.1075,49.1075,75,75,NA,NA,1739.48689776644,13.9397951899793,22.784487,8.939298,NA,NA,NA,NA,6.571383,616.844682,NA,NA,NA,NA,0.739686555371624,2.597330067601,7.77341120259897,0.893993898537093,14,1,95.593322,10.381732,653.433894,623.411817,30.022077,5.16,1,19.3374196395993,NA,NA,110.8,11,0.000643083084245045,0.000340873876665634,21595,52708.8
"1115","D39","DME-PC",2016,"2016D39",19,2.99,8,6.2,2.53,7.54,4,0.354646883289125,73296,NA,187,73109,450137.347,NA,255311.082,194826.265,NA,0.359254213858963,0.640745786141037,45991433.2686131,1.00594755556564,42680945.24,25768883.97,2512493.26,11435659.89,6917.27,2347753.37,609237.48,NA,NA,NA,NA,NA,NA,NA,NA,62295.6602875357,57300.1458351844,1359643.1497241,1250612.81,10446513.9245084,15839952.6316451,238776.159450331,NA,NA,1248423,85800,1162623,NA,0.0619260467697092,0.00403333333333333,1311.73407,657.70115,831.86371,40.97697,NA,NA,NA,1311.73407,2.24287,2529,6,2,4,NA,NA,3,1,2,NA,172.275,132.275,40,37.5,40,NA,1461.20168208975,7.54108764719989,35.129371,47.399525,NA,0.523195,NA,NA,28.428816,351.896493,NA,55.932319,NA,NA,1.65563114028038,5.32262617336974,18.3418263777569,0.599774383819467,16,7,47.887817,35.781599,518.56938,436.253466,82.315914,5.733,29,19.3727472253149,2.36476,NA,31.99,16,2.56243276517655e-05,0.000218292949137743,9484,34258.21
"1116","D40","ENERGISA BO",2016,"2016D40",19,4.94,13.91,12.81,3.22,10.56,6.59,0.330032214670065,208609,1,383,208225,655080.938,32472.725,235127.628,387480.585,0.00639613566340154,0.204108770077946,0.789495094258652,45502610.7170238,0.852666625818248,36427748.99,16761941.16,1991501.53,15575406.75,100281.34,223252.75,1603497.98,69699.15,102168.33,743995.612132134,684334.3,NA,NA,NA,NA,93629.3743678957,86121.1965805415,1767882.38044111,1626115.17,8494428.36601573,13741717.9810568,1431428.89771637,2339,0.0114287110329327,1484011,358491,1125520,NA,0.0502245607947804,0.0500333333333333,4346.14876,3275.979792,2175.373,44.633834,NA,NA,NA,4343.70326,2.4455,4331,14,14,NA,NA,NA,8,8,NA,NA,373.1,190.6,182.5,182.5,NA,NA,800.468276005063,0.793346896821311,48.348883,71.123975,NA,NA,NA,NA,19.01237,1814.049463,NA,NA,NA,NA,1.56270166714351,2.5977737109837,10.1794382677054,0.895538590547109,48,6,198.255955,59.254698,1951.819777,1832.348587,119.47119,5.284,16,23.9243499829786,39.924745,NA,48.16,9,3.24525896371388e-05,4.31429132971252e-05,41111,34494.46
"1117","D41","EDEVP",2016,"2016D41",19,6.65,9.45,5.98,4.6,9.33,4.46,0.59836846492795,181114,16,495,180603,887849.233,56069.162,260302.782,571477.289,0.0109,0.2284,0.7607,48661203.8799548,1.00594755556564,45168785.12,24654992.61,3241464.96,15718306.87,211131.46,432799.21,772289.52,101096.74,36703.75,NA,NA,NA,NA,NA,NA,111333.572244552,102405.687595566,412544.197785207,379462.11,10704951.1155456,12023033.4486694,2360354.36543744,970,0.00544042177290446,5896938,4606276,1290662,NA,0.0312868319989018,0.00296666666666667,8410.56497167567,1971.4210214888,6486.10053932783,12.86675,NA,NA,NA,8410.56497167567,NA,10619,18,2,18,NA,19,10,NA,10,NA,862.9025,510.4025,352.5,NA,352.5,NA,1396.31617239362,8.15992010748987,155.349254614346,274.685108813467,0.202535130265487,1.17239748691512,NA,NA,326.770424935906,9456.14028984231,109.833225318726,89.332758161171,NA,NA,1.74518732868942,2.84796474628473,8.44644095422782,0.676511440633343,67.1104601792137,27.9038229166204,722.672127159064,292.774388265723,10351.0838888626,9961.33189251144,389.751996351211,5.423,NA,21.700436128664,NA,NA,NA,NA,NA,NA,83664,300376.25
"1118","D42","BRAGANTINA",2016,"2016D42",19,10.8,9.91,8.33,7.72,11.09,5.31,0.892965453736469,157102,8,439,156655,1073068.85,244144.606,384623.661,444300.583,0.0118,0.2689,0.7193,49191660.4664871,1.00594755556564,45659810.47,21933691.03,3686376.82,18745681.56,183606.17,371029.56,585613.23,110644,43168.1,NA,NA,NA,NA,NA,NA,95985.4778517888,88288.3631633616,-79634.6338249932,-73248.7,11394988.8277957,17710824.7819289,2288961.23717541,3777,0.0247784243362571,2772429,938768,1833661,NA,0.0282281577906917,0.009,5974.76761720258,1827.19558879342,5095.91132437452,99.31586453336,NA,NA,NA,5974.76761720258,68.48,13013,13,4,13,NA,13,7,NA,7,NA,890.6675,548.1675,342.5,NA,342.5,NA,1396.31617239362,8.15992010748987,71.471904717423,126.375037802068,0.0931808238681371,0.539387727889398,NA,NA,150.338054298808,4350.50917668055,50.5312357904441,41.0995366233975,NA,NA,1.74518732868942,2.84796474628473,8.44644095422782,0.676511440633343,30.8756706131516,12.8377788338894,332.481501391641,134.697416049895,4762.24802792536,4582.93389078455,179.314137140808,5.423,NA,21.700436128664,NA,NA,NA,NA,NA,NA,115938,617804.1
"1119","D43","JOAOCESA",2016,"2016D43",19,2.78,10,8,1.7,9,5,0.233444444444444,3625,NA,11,3614,16958.201,NA,5093.633,11864.568,NA,0.2014,0.7986,2464832.59934345,1.01563668715197,2308827.91,1619623.15,72553.86,506307.94,2504.79,8014.04,99824.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16678.538844784,15341.08,130800.367801102,217268.851990979,7503.19583152803,NA,NA,26384,NA,26384,NA,0.0258933769507924,0.00483333333333333,70.82239,44.57873,22.7008,NA,NA,NA,NA,70.82239,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,2.01,NA,NA,NA,NA,1584.52260367761,6.69023626445496,3.751592,6.000387,NA,NA,7.7e-05,NA,10.038742,127.441052,73.25899,NA,28.772366,NA,1.61546404932457,10.0252734643043,30.0391237937039,0.333333333333333,2,4,11.22033,12.318312,249.261025,239.509467,9.751558,5.065,10,17.8480641928308,44.679863,NA,2,1,7.58035172832019e-05,0.000275862068965517,61,206.04
